Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD
role	2468	6.31	1.4	4.25	2.21	6.19	1.42
rollercoaster	528	7.80	1.83	7.60	2.14	5.20	2.83
romance	2469	6.94	1.65	6.38	1.89	5.75	1.57
romantic	364	8.13	1.19	7.93	1.39	6.13	2.45
roof	2470	5.56	1.46	4.19	1.94	5.62	2.03
room	2471	5.56	1.09	4.00	2.07	5.12	1.71
rope	2472	5.00	1.69	4.60	0.91	4.93	1.98
rot	2473	3.40	2.13	5.07	2.43	3.33	1.84
rotten	365	2.67	1.4	4.27	2.58	4.47	2.07
rough	966	4.71	1.79	4.95	1.77	4.81	1.72
rower	2474	5.38	1.78	5.38	1.86	5.62	1.2
royalty	2475	6.60	1.45	5.47	2.17	5.60	2.1
ruby	2476	7.20	1.15	5.60	2.35	6.13	1.85
rude	366	2.82	2.27	6.42	2.78	5.55	2.77
rug	2477	4.93	1.16	4.33	1.35	5.53	1.3
rugby	2478	6.00	1.31	5.07	2.34	5.27	1.49
ruins	2479	5.12	1.86	5.00	2.07	4.62	0.96
ruler	2480	4.81	1.91	4.06	2.69	5.81	2.74
rules	2481	4.00	1.41	4.19	1.6	3.00	1.75
rum	2482	6.44	1.63	5.06	2.59	5.56	2.45
runner	571	5.64	2.04	3.88	2.26	5.80	1.71
rush	2483	4.13	2.1	5.87	2.17	4.13	1.68
rusty	367	3.92	1.08	4.25	2.38	4.92	1.44
rye	2484	5.00	0.55	4.43	2.17	5.14	2.11
sad	368	1.87	1.06	4.20	2.31	4.13	2.2
sadness	2485	2.25	1.65	5.25	2.27	2.94	1.44
safe	967	6.30	2.2	4.00	2.55	5.79	1.75
safety	2486	6.20	1.97	4.40	2.41	5.67	2.06
sailboat	529	6.52	1.81	4.76	2.33	5.80	1.76
saint	968	5.84	1.71	5.05	1.08	5.11	2.18
salad	369	5.40	1.5	3.73	2.46	5.67	1.05
salary	2487	6.60	1.72	5.33	2.64	4.93	1.94
sale	2488	6.73	1.28	5.00	2.27	5.53	2
salon	2489	4.93	1.22	4.00	1.93	4.93	1.44
salt	2490	5.43	1.09	5.23	1.83	5.92	1.5
salute	370	5.56	1.55	5.12	2.19	5.59	2.18
sand	2491	5.79	1.93	4.50	1.99	5.43	1.74
sandwich	2492	5.93	1.62	5.80	1.9	6.00	1.66
sapphire	371	6.60	2.03	5.13	2.85	5.47	2.29
satellite	2493	6.43	1.5	5.29	2.2	4.93	2.23
satire	2494	6.62	1.89	5.25	2.57	5.94	1.84
satisfaction	2495	7.12	1.54	6.19	2.46	6.25	1.39
satisfied	372	7.44	1.59	4.44	2.01	5.11	2.89
saucer	2496	5.00	1.26	4.56	1.67	5.00	1.51
save	969	6.27	1.86	5.09	2.39	6.23	1.8
savior	373	7.73	1.49	5.87	3.11	6.60	2.35
scalding	970	3.17	2.2	6.89	2.05	3.72	2.4
scandal	971	4.05	1.65	4.95	2.01	4.84	1.71
scapegoat	972	3.81	1.66	4.57	2.06	3.57	1.8
scar	973	3.60	1.31	4.65	1.73	4.25	1.77
scare	2497	4.69	1.96	6.31	2.5	4.06	1.91
scared	604	3.52	2.24	6.84	2.1	3.48	2.28
scarf	2498	5.50	1.61	3.54	1.94	5.77	1.92
scary	2499	4.36	1.78	6.36	2.13	4.64	2.37
scene	2500	5.62	1.45	5.06	1.98	5.12	1.54
scent	2501	5.93	1.03	4.73	1.91	4.80	1.08
scholar	374	7.08	1.38	5.00	2.19	5.82	2.04
school	2502	4.29	2.58	3.77	1.92	4.92	2.75
science	2503	4.75	1.98	4.12	2.39	4.88	2.25
scientific	2504	6.07	1.77	5.23	1.83	5.77	1.69
scissors	974	5.14	0.48	4.14	1.82	4.95	1.8
scoff	2505	4.80	2.53	5.15	1.79	5.15	1.79
scold	2506	2.56	1.21	6.00	1.97	3.62	2.33
scorch	2507	3.33	2.35	5.07	2.53	4.07	1.75
scorching	975	3.55	1.57	4.67	3.09	4.14	1.96
scorn	375	3.07	2.09	5.53	2.26	4.40	2.35
scornful	376	4.00	2.22	4.20	2.17	4.80	1.47
scorpion	976	3.61	2.03	4.63	2.99	4.06	2.29
scream	605	4.04	2.03	6.68	2.36	4.68	2.04
scrotum	2508	5.69	1.4	4.06	2.43	6.06	1.61
scuff	2509	3.67	1.8	5.33	1.35	4.80	2.11
scum	377	3.00	1.84	5.12	2.34	3.94	2.05
scurvy	378	3.53	2.1	4.41	2.85	4.29	2.31
sea	2510	6.69	1.85	4.38	2.92	4.50	1.55
seagull	2511	5.53	1.64	4.67	2.13	5.07	1.86
seal	2512	5.40	1.3	5.67	1.4	5.80	1.82
seasick	379	2.20	1.15	5.20	2.98	3.47	2.03
seat	380	4.60	1.06	2.60	1.84	4.60	2.16
secretary	2513	6.15	1.28	4.92	1.98	6.08	1.44
secure	381	6.94	2.16	3.00	2.12	5.65	2.29
security	2514	7.50	1.63	3.94	2.54	6.06	2.46
seduction	2515	7.47	1.55	7.33	1.35	5.40	2.35
seek	2516	5.20	1.82	5.20	1.57	5.33	1.54
seize	2517	3.36	1.74	6.21	2.61	2.93	2.37
self	2518	7.43	1.6	6.15	2.48	7.92	1.61
selfish	382	3.25	1.96	5.33	2.84	5.33	1.72
semen	2519	4.62	1.63	5.19	1.64	5.75	1.69
sensitive	2520	5.56	1.55	4.69	2.41	4.88	1.78
sentiment	977	5.76	1.48	4.28	2.54	4.71	1.72
sentry	2521	4.80	1.37	4.47	1.46	4.93	1.94
serene	2522	7.06	1.48	2.94	2.29	6.19	1.52
serious	383	5.67	1.72	4.00	2.26	5.58	1.93
sermon	2523	5.43	1.74	4.21	1.72	4.43	2.31
sever	2524	2.93	1.64	5.43	2.21	4.00	2.18
severe	978	4.05	1.57	5.30	2.3	4.20	1.85
sewage	2525	3.43	2.77	4.38	2.53	4.15	1.63
sex	384	8.65	0.61	8.00	1.21	6.38	2.33
sexy	530	8.16	0.94	7.48	2.16	7.28	1.67
shadow	385	4.50	1	3.58	2.15	4.00	2
shaky	2526	3.53	1.06	5.20	1.74	3.53	1.3
shame	2527	2.47	1.13	6.20	2.04	3.33	1.95
shamed	386	2.95	1.32	3.95	1.85	3.15	1.73
shark	606	3.80	2.65	7.24	1.94	2.84	2.54
shawl	2528	5.07	1.77	4.21	2.33	5.43	2.28
sheep	2529	5.93	1.49	4.00	2.42	5.71	1.54
shelf	2530	5.50	0.97	4.25	1.39	5.44	1.15
sheltered	387	5.50	1.93	4.69	1.85	4.06	1.64
shield	2531	6.67	2.19	5.60	2.03	6.47	1.85
shine	2532	6.69	1.49	4.75	1.84	5.75	2.08
ship	388	5.35	0.99	4.00	1.95	4.85	2.16
shock	2533	3.93	2.37	7.40	1.68	3.27	1.58
shoes	2534	5.94	1.29	3.62	2.31	5.56	2
shoplifter	2535	3.62	2.13	6.06	2.24	5.12	2.28
shopping	2536	5.00	2.34	4.56	2.42	5.50	2.31
short	2537	4.56	2.06	3.62	2.53	3.94	2.59
shotgun	979	6.16	2.43	6.11	1.7	6.79	2.1
shower	2538	6.56	1.26	5.06	1.84	5.94	1.57
shred	2539	5.00	1.11	5.57	1.45	5.71	1.82
shriek	980	4.15	2.32	4.90	2.92	4.50	1.76
shrimp	2540	5.36	2.17	4.71	2.3	6.21	2.26
shrink	2541	4.23	1.24	5.38	1.61	4.00	2.77
shrub	2542	4.93	0.47	4.29	1.64	5.86	1.7
shun	2543	3.44	1.71	5.44	2.19	4.06	2.08
shut	2544	5.06	1.48	4.81	1.56	4.81	1.28
shy	389	4.59	1.23	3.88	2.32	3.12	1.32
sick	607	2.12	1.2	4.44	2.27	3.17	1.69
sickness	390	2.57	2.21	6.08	2.5	5.31	2.32
sidle	2545	5.07	0.62	4.77	1.17	5.07	0.47
sigh	2546	4.33	1.72	2.67	1.68	4.80	2.04
sight	2547	6.13	1.68	4.00	1.66	5.14	1.46
silent	2548	5.31	1.96	3.94	2.38	5.19	2.23
silk	391	6.53	0.94	4.00	2.4	4.76	1.71
silly	981	7.05	1.84	6.32	2.5	5.74	2.02
silver	2549	6.60	1.5	4.93	1.91	5.60	1.8
simple	2550	6.69	1.58	4.12	1.5	6.12	1.96
sin	392	3.36	1.6	5.07	2.06	4.21	2.12
sinful	393	3.00	1.56	6.33	1.84	4.13	2.47
sing	2551	5.93	2.43	5.33	2.5	5.40	2.61
sissy	394	3.69	2.3	5.06	2.49	4.59	2.83
sister	2552	6.60	1.68	4.20	2.78	4.87	2.17
sizzle	2553	6.93	1.59	6.00	2.32	6.21	1.53
skate	2554	6.60	1.64	6.47	2.07	5.80	2.04
skeleton	2555	3.79	1.85	5.46	1.85	4.15	2.23
skeptical	395	5.00	1.87	5.35	1.9	4.88	1.69
ski	2556	6.44	2.1	6.06	2.29	5.19	1.76
skier	2557	6.14	2.28	6.08	2.22	6.23	1.92
skijump	531	7.04	1.85	6.75	2.4	5.38	2.3
skill	2558	6.93	2.37	5.79	2.12	5.86	2.48
skin	2559	5.27	1.71	4.67	2.55	5.00	1.73
skinhead	2560	4.40	2.41	4.73	2.37	4.67	0.72
skip	2561	5.53	1.3	5.07	2.12	5.33	2.16
skit	2562	6.43	1.79	5.36	1.86	5.64	1.69
skull	608	4.60	2.08	5.40	1.63	4.96	1.81
sky	572	7.28	1.4	4.36	2.38	5.00	2.24
skyline	2563	6.36	1.65	4.79	2.08	6.14	1.7
skyscraper	573	6.04	1.99	5.60	1.98	4.36	2.5
slang	2564	4.33	1.35	4.33	1.91	5.47	1.77
slap	396	3.53	2.18	6.29	2.57	3.94	2.19
slaughter	397	2.17	1.64	6.92	2.23	4.75	2.09
slave	398	2.18	1.24	5.06	2.88	4.06	2.9
slayer	2565	5.25	1.73	5.69	2.39	6.12	2.09
sleep	399	7.53	1.36	2.33	1.99	4.67	2.02
slim	2566	6.31	1.2	5.06	1.57	5.50	1.59
slime	400	3.60	1.4	5.00	2.48	4.20	1.26
slip	2567	3.71	2.09	5.23	2.13	3.54	2.03
slob	2568	3.60	2.06	4.20	1.57	4.53	1.81
slogan	2569	6.07	1.49	4.57	1.55	5.50	0.76
slouch	2570	4.31	1.2	3.94	1.61	4.62	1.63
slow	982	3.95	1.68	4.16	2.27	4.50	1.62
sludge	2571	3.87	1.96	3.36	2.17	4.86	2.11
slum	401	2.20	1.03	4.20	2.78	3.90	2.47
slush	983	4.65	1.95	3.50	2.19	4.85	1.66
smack	2572	3.73	1.53	5.40	2.2	4.20	2.46
smallpox	402	2.50	2.35	5.85	2.3	4.77	2.24
smart	2573	8.13	1.25	5.53	2.64	6.87	1.96
smear	2574	3.93	1.71	5.33	1.23	5.00	1.65
smell	2575	4.79	1.97	5.93	1.14	5.36	2.17
smile	2576	8.27	1.62	5.07	2.27	6.57	2.14
smirk	2577	5.43	2.28	5.00	1.41	5.43	1.99
smoke	2578	4.29	3.24	4.14	3.01	4.71	2.46
smooth	984	6.72	1.32	5.00	2.58	4.78	2.24
smudge	2579	3.94	1.44	4.00	1.79	4.19	1.6
snail	2580	4.71	1.77	2.92	1.85	6.54	1.66
snake	609	4.08	2.43	6.72	2.32	4.48	2.14
snare	2581	4.73	2.02	5.33	1.76	5.13	2.1
snatch	2582	5.53	2.33	6.20	1.97	5.00	2.3
sneakers	2583	6.57	1.91	5.54	2.57	6.69	1.75
sneer	2584	4.14	1.7	5.57	1.79	4.50	1.7
sneeze	2585	5.36	2.21	5.38	2.14	4.15	1.95
snob	403	2.75	1.29	5.75	2.63	5.33	2.42
snow	575	6.88	2.11	5.36	2.74	5.92	2.08
snuggle	404	7.80	1.08	4.47	2.61	5.80	2.08
soak	2586	5.53	2.36	6.43	1.83	5.21	1.89
soap	2587	5.27	1.53	4.73	1.58	6.13	1.6
soar	2588	6.93	1.39	6.40	1.64	5.67	2.13
sob	2589	2.36	1.6	6.08	2.22	3.77	1.64
soccer	2590	6.19	1.6	5.88	2.25	5.38	1.78
social	985	6.42	1.26	5.26	2.49	5.16	2.01
society	2591	5.25	1.34	4.75	2.77	4.88	2.63
sock	2592	5.31	1.3	3.19	2.43	5.69	1.58
soda	2593	6.93	1.58	5.80	2.27	6.00	2.1
sodomize	2594	3.67	2.26	5.73	2.37	4.00	2.54
sofa	2595	6.40	1.4	3.20	1.93	6.60	1.35
soft	986	6.84	1.34	5.00	2.52	6.16	1.61
soil	2596	4.47	1.36	3.93	1.44	4.80	1.9
soldier	2597	6.13	1.64	5.33	1.84	6.60	1.8
solemn	405	4.88	1.54	3.88	1.75	4.50	2.25
son	2598	6.43	1.79	5.93	1.77	5.93	2.09
song	987	6.38	2.16	5.38	2.52	5.67	2.06
soothe	2599	7.33	1.11	5.73	2.28	5.87	1.25
soothe	988	7.42	1.12	4.53	2.91	4.68	2.38
sorrow	2600	3.00	1.83	3.75	1.98	4.38	2.22
sorry	2601	3.86	2.82	5.31	2.53	3.23	1.59
soul	2602	6.86	1.41	4.31	1.89	5.77	2.35
soup	2603	6.19	2.04	4.06	1.95	5.44	1.93
sour	989	3.65	1.66	4.95	1.79	4.80	1.54
spa	2604	7.43	1.45	5.38	2.9	5.54	2.3
space	574	6.80	1.68	5.08	2.9	5.24	2.68
spanking	990	5.00	2.53	5.70	2.58	4.70	2.6
speech	2605	4.92	1.71	5.31	2.46	5.08	2.78
spend	2606	5.94	2.52	6.00	1.55	6.06	2.21
sphere	991	5.45	1.15	4.10	2.22	5.05	1.19
spice	2607	5.88	1.89	5.62	2.42	5.69	1.62
spider	610	3.64	1.89	5.48	2.47	4.96	2.17
spike	2608	5.60	1.3	5.53	1.41	5.07	1.62
spine	2609	5.50	1.02	4.57	2.28	5.71	1.64
spirit	406	7.00	1.05	5.50	2.51	4.80	2.62
sponge	2610	5.21	0.97	3.43	1.79	5.43	2.24
spoon	2611	5.93	1.16	4.07	2.37	5.87	1.85
sports	2612	6.93	1.75	6.67	2.13	6.64	1.78
spouse	407	7.57	1.28	6.38	2.4	5.85	2.19
spray	992	5.45	1.77	4.45	2.46	5.14	1.67
spring	993	7.50	1.54	6.95	1.54	6.35	1.87
spur	2613	4.67	2.16	5.36	1.45	4.80	1.26
spurn	2614	4.19	1.76	4.94	2.11	4.38	1.71
squad	2615	5.33	1.4	5.27	1.33	4.87	1.88
square	408	4.90	1.2	2.50	1.65	4.60	0.7
squash	2616	5.53	1.81	4.36	2.27	5.64	1.5
squeal	2617	3.71	2.16	5.71	2.33	4.43	1.79
stagnant	994	4.15	1.14	3.95	1.61	4.75	1.21
stairs	2618	4.27	1.33	4.47	1.64	4.93	1.44
stalk	2619	2.87	1.36	4.86	2.11	4.00	2.04
star	409	7.33	1.35	6.00	2.62	5.07	2.34
startled	410	4.41	1.12	6.53	2.58	5.24	1.79
starvation	2620	2.20	2.08	6.47	2.53	3.13	1.68
starve	2621	2.87	1.81	4.93	2.19	4.40	2.16
starving	611	2.80	2.24	6.00	2.57	3.64	2.1
statue	995	5.11	0.81	3.89	1.52	5.53	1.54
status	2622	5.47	1.3	5.13	1.41	5.53	2.03
steak	2623	7.64	1.78	5.62	2.75	6.92	1.89
steal	2624	3.40	1.64	5.67	2.69	5.07	2.25
steam	2625	5.13	0.64	4.00	2.45	5.27	0.7
stench	996	2.60	1.27	4.35	2.18	4.55	1.67
stereo	2626	6.50	1.37	5.50	2.48	6.12	1.67
stiff	997	5.10	1.94	4.20	2.75	5.00	2.38
stifle	2627	3.75	1.29	4.81	1.94	4.12	1.93
sting	2628	3.29	1.94	6.71	2.67	3.43	2.1
stingy	2629	3.33	1.88	5.27	1.83	4.07	1.53
stink	411	2.80	1.21	4.27	2.05	4.07	1.87
stolen	2630	3.12	1.5	5.56	2.16	4.19	1.91
stomach	998	4.95	2.04	4.00	2.38	4.70	2.18
stool	999	4.10	1.45	3.67	1.91	5.29	1.93
stop	2631	3.62	1.61	4.58	2.11	4.17	2.21
store	2632	5.31	0.95	4.94	1.73	5.62	0.96
storm	1000	5.30	2.2	6.35	2.06	4.85	1.79
story	2633	6.31	2.02	5.25	2.05	5.50	1.46
stove	1001	5.47	1.47	4.26	1.76	5.00	1.37
stow	2634	5.38	0.72	3.75	1.91	4.81	1.22
street	412	5.30	0.95	3.90	1.6	5.20	0.42
strength	2635	7.13	1.46	6.20	1.66	7.27	1.44
stress	413	2.33	1.23	7.42	2.35	4.83	3.33
stricken	2636	3.80	2.04	5.80	2.18	3.47	1.41
stride	2637	5.93	1.59	5.00	2.16	7.08	1.5
string	2638	5.56	1.93	4.19	2.86	6.00	1.97
strive	2639	6.88	1.5	6.25	1.91	6.81	1.42
strong	414	7.40	1.5	6.07	2.34	6.67	2.82
structure	2640	5.19	1.38	3.81	2.1	5.19	1.6
stubborn	2641	4.13	2.03	5.00	2.27	4.93	2.28
studio	2642	6.13	1.68	4.73	1.75	6.07	1.62
stun	2643	5.44	1.36	5.73	2.02	4.12	1.93
stupid	415	2.91	1.7	4.08	2.91	4.00	2.66
stupor	2644	4.20	2.24	4.87	2.03	4.00	2.24
style	2645	6.36	1.6	5.43	1.99	5.57	1.6
subdue	2646	4.31	1.4	4.00	2.53	4.88	2.45
subdued	416	5.00	0.95	2.83	1.53	5.00	1.54
subject	2647	5.20	1.01	3.87	1.85	4.60	1.18
submit	2648	4.33	1.68	5.33	1.76	3.80	2.18
suburb	2649	5.52	1.57	4.48	1.89	5.76	1.14
subway	2650	5.93	1.91	5.47	2.17	5.36	2.06
success	417	8.20	0.94	6.20	2.43	6.20	2.34
suffer	2651	1.79	1.67	5.62	2.99	3.08	2.53
suffocate	418	1.64	0.67	5.00	3.49	4.36	2.58
sugar	1002	6.40	1.76	6.20	1.47	5.30	1.63
suggestion	2652	5.44	0.89	4.62	1.26	5.00	1.51
suicide	419	1.56	0.96	5.18	3	4.12	2.92
suite	2653	7.00	1.73	5.00	2.51	5.47	1.68
sun	532	6.96	2.03	4.80	2.4	5.54	2.28
sunflower	2654	7.14	1.17	4.00	1.88	5.64	1.45
sunglasses	2655	6.44	1.55	3.94	2.17	6.25	1.73
sunlight	1003	7.00	1.52	5.60	2.35	5.40	1.85
sunrise	420	7.75	1.14	5.09	2.84	5.36	2.42
sunset	421	6.80	2.24	4.13	2.97	5.67	2.32
supper	2656	6.93	1.79	6.73	2.15	6.67	1.59
supply	2657	5.07	1.16	4.87	1.41	5.20	1.42
sure	2658	5.93	2.09	5.80	1.66	5.60	2.23
surfer	2659	6.20	2.14	5.80	1.97	5.73	1.94
surgeon	2660	5.00	1.86	5.81	2.17	4.62	2.03
surgery	612	3.12	2.17	5.68	2.54	2.92	2.2
surprise	2661	7.73	1.33	7.20	1.7	3.33	1.8
surprised	422	7.07	1.94	7.80	2.27	5.87	1.96
sushi	2662	5.50	2.5	4.75	2.27	5.81	2.07
suspicious	423	4.00	1.58	6.00	1.37	5.06	1.84
swamp	1004	5.36	2.46	5.27	2.6	5.82	1.89
swan	2663	5.94	1.84	3.75	1.77	5.50	1.67
swear	2664	4.36	1.45	5.36	2.06	4.64	1.6
sweet	2665	7.13	1.55	5.13	2.36	5.53	2.07
sweetheart	424	8.27	0.96	5.33	2.79	5.93	2.22
swift	1005	6.58	1.92	5.95	2.53	6.32	1.67
swimmer	576	6.25	1.65	4.12	2.83	5.75	1.85
swing	2666	6.53	1.73	5.60	2.29	5.07	1.83
swipe	2667	5.00	1.75	4.47	2.1	5.00	2.17
sword	2668	6.07	2.34	6.38	1.94	6.15	1.95
sympathy	2669	5.33	2.02	5.27	1.91	4.67	1.72
syphilis	425	1.90	1.37	4.45	3.22	3.10	2.4
syrup	2670	6.13	1.3	5.00	2	6.20	1.57
system	2671	5.53	1.19	4.47	1.41	5.40	1.72
table	426	5.30	1.06	3.10	2.69	3.90	1.66
taint	2672	4.07	1.83	5.20	1.37	4.47	1.96
tale	2673	6.00	2.18	3.86	2.18	5.50	2.35
talent	427	7.40	1.24	6.60	1.45	6.33	2.02
tall	2674	6.62	1.76	4.85	2.19	5.08	2.75
tamper	1006	4.10	1.51	5.10	1.67	4.71	1.79
tangle	2675	3.94	1.48	5.75	1.48	5.00	1.63
tank	613	5.92	1.87	4.92	1.98	5.58	1.91
tar	2676	4.73	1.49	4.47	1.46	5.13	1.81
task	2677	4.69	1.82	4.94	1.53	6.31	1.62
taste	1007	6.68	1.38	5.37	2.29	5.53	1.87
tatter	2678	4.29	1.98	3.69	2.02	4.42	1.24
tattoo	2679	5.19	2.07	5.81	1.8	5.38	2.31
taunt	2680	3.56	1.79	5.81	1.8	5.50	1.79
tavern	2681	5.67	1.68	5.27	1.62	5.71	1.27
taxi	1008	5.45	1.96	3.80	2.19	4.25	2.1
tea	2682	5.07	2.22	4.67	2.41	6.08	1.75
teach	2683	5.73	2.02	5.13	1.92	5.07	2.52
teacher	1009	5.75	2.22	4.50	2.74	5.05	2.28
team	2684	7.94	0.93	6.25	2.27	6.31	2.33
tease	1010	6.05	2.34	6.42	2.46	5.16	1.95
teenager	2685	5.93	2.13	5.50	2.31	5.43	2.44
teeter	2686	5.00	1.25	5.00	2.27	4.53	2.39
teeth	2687	5.20	1.32	4.20	2.34	4.53	2
tempo	2688	6.42	1.73	6.00	2.32	6.18	1.94
temptation	2689	5.31	2.12	5.56	2	5.06	2.32
tend	2690	5.86	1.56	4.00	2.2	5.85	2.08
tender	1011	6.57	1.25	5.10	2.1	5.33	1.74
tendon	2691	4.87	1.36	5.29	2.09	4.93	2.27
tennis	540	5.88	2.11	4.40	2.43	5.72	2.03
tense	428	3.50	1.18	6.00	2.54	5.10	1.52
termite	429	3.95	1.5	4.05	2.28	4.25	1.71
terrace	2692	5.31	1.62	4.12	1.89	5.19	1.68
terrible	430	2.38	1.78	5.53	2.33	4.36	1.65
terrific	431	8.25	1.06	5.92	3.32	7.00	2.45
terrified	432	1.80	0.92	7.30	2.41	3.60	2.63
terror	2693	3.69	2.36	6.75	2.24	3.56	2.34
terrorist	614	1.96	1.81	6.76	2.74	2.88	2.47
testicles	2694	5.38	1.31	4.94	2.26	5.94	1.73
thankful	433	6.33	2.23	4.40	2.29	5.67	1.91
theater	2695	6.44	1.55	5.31	1.49	5.50	1.55
theft	2696	3.19	1.47	5.31	2.41	3.73	2.09
theory	434	5.40	1.54	4.80	2.12	4.85	1.84
therapy	2697	4.48	2.32	4.81	2.42	4.19	2.54
thermometer	1012	4.80	0.89	3.45	1.99	4.55	1.57
thief	435	3.47	2	6.27	2.43	4.93	2.66
thigh	2698	5.80	1.26	5.73	1.87	5.60	1.59
thin	2699	6.00	1.2	5.00	1.93	5.53	1.81
thing	2700	4.81	1.05	4.38	1.36	4.62	1.15
think	2701	6.07	2.27	5.21	2.69	6.07	2.7
thirst	2702	3.67	1.99	4.93	1.87	4.07	1.83
thirsty	2703	3.69	1.78	5.50	1.79	3.81	1.17
thong	2704	7.69	1.4	7.00	2.07	6.56	1.75
thorn	436	3.59	1.87	5.18	2.24	4.47	1.77
thought	1013	6.00	1.64	4.81	2.29	5.67	1.68
thoughtful	437	7.41	0.94	6.44	1.71	5.38	2.09
threat	2705	3.00	1.13	5.40	2.5	3.93	2.37
thrift	2706	4.47	1.36	3.73	1.28	5.20	1.26
thrill	438	8.40	1.59	8.40	1.06	6.53	2.8
thrilled	2707	7.50	1.26	7.12	1.93	5.56	0.96
thrive	2708	7.57	1.4	6.00	2.18	6.08	1.93
thud	2709	4.69	0.79	5.19	0.83	4.75	0.58
thug	2710	4.50	1.55	5.12	2.13	4.69	1.92
thumb	2711	5.44	1.31	5.00	1.59	4.94	1.77
tick	2712	3.94	1.44	4.12	2.58	4.31	1.85
ticket	2713	5.73	2.31	5.53	2.36	5.67	2.13
tickle	2714	7.00	2.1	6.12	2.09	4.50	2.22
tidy	1014	6.26	0.93	3.68	2.16	4.95	1.47
tiger	2715	5.93	2.67	6.64	2.47	2.71	1.68
time	439	5.15	1.95	5.36	2.92	5.31	2.21
timid	440	3.80	1.42	3.07	1.49	3.20	1.86
tire	2716	4.86	1.46	3.57	1.74	5.07	1.49
tired	2717	3.67	1.4	2.87	1.25	4.20	1.66
tissue	2718	4.93	2.02	3.33	2.16	4.80	1.57
title	2719	6.12	1.96	4.88	1.71	5.94	2.17
toad	2720	5.25	1.06	4.12	2.22	4.31	1.89
tobacco	441	3.40	2.27	4.60	3.63	3.60	2.17
toddler	2721	6.12	1.5	4.50	1.79	5.94	2.08
toil	2722	4.36	1.28	4.64	2.06	4.86	2.28
toilet	2723	4.62	1.59	3.56	2.31	5.56	1.15
tomato	2724	5.69	1.8	3.75	2.05	5.58	1.83
tomb	442	3.44	1.9	4.35	2.76	4.25	2.11
ton	2725	4.81	1.83	4.00	2.5	4.81	2.14
tool	1015	5.50	1.24	4.80	1.85	6.40	1.47
tooth	2726	5.38	1.09	4.81	2.04	5.50	1.46
toothache	443	2.00	1.13	5.83	2.62	4.50	2.43
topless	2727	8.00	1.31	7.87	1.81	6.40	1.72
topple	2728	4.47	1.88	5.60	2.29	4.13	2.33
tornado	444	3.17	2.21	6.33	2.74	5.42	2.5
torte	2729	5.00	0.73	4.12	1.5	4.69	0.95
torture	445	1.55	0.83	5.15	2.85	3.15	1.81
total	2730	5.60	1.72	4.33	2.26	5.20	1.82
touch	2731	5.93	1.33	5.73	2.43	5.60	1.72
tourist	2732	5.87	1.81	4.53	1.51	5.73	1.33
tow	2733	3.94	1.39	4.81	1.83	4.88	2.31
towel	2734	5.75	1.77	4.50	2.42	6.00	1.63
tower	1016	5.57	2.31	4.38	2.29	6.33	2.35
town	2735	5.87	1.64	3.53	2.2	4.47	1.51
toxic	446	2.00	1.54	5.92	2.64	4.25	2.7
toy	1017	7.00	2.1	5.75	2.79	6.60	1.88
traffic	2736	2.93	1.33	5.67	2.19	3.27	1.87
tragedy	447	2.27	1.79	6.13	2.1	3.87	2
train	2737	5.69	1.58	4.69	2.77	5.25	2.02
trait	2738	5.64	1.65	4.21	2.67	3.71	1.94
traitor	448	2.19	1.56	5.41	2.5	5.06	2.79
trash	615	2.44	1.33	3.96	2.47	4.88	1.9
trauma	616	2.44	1.76	6.12	2.83	2.80	1.85
travel	1018	6.64	2.13	6.09	2.47	6.41	1.94
tray	2739	5.40	1.3	3.73	1.71	5.13	1.36
tread	2740	5.21	1.67	5.43	1.99	5.29	1.27
treasure	449	8.47	0.8	7.50	1.15	6.31	2.63
treat	1019	7.20	1.51	5.80	1.99	5.35	1.66
treatment	2741	5.79	2.22	5.43	1.7	5.00	2.04
tree	450	6.42	1.44	2.67	1.72	5.75	2.42
tremor	2742	4.00	1.07	5.53	2.29	3.60	1.96
trend	2743	5.73	1.83	4.60	2.16	4.87	1.64
tribe	2744	6.08	1.44	4.62	2.36	5.08	1.93
trick	2745	6.20	2.4	6.36	1.6	5.57	1.99
trip	2746	6.13	1.68	5.47	2.23	5.00	2.14
triumph	451	7.20	2.19	6.00	2.25	6.75	1.89
triumphant	452	8.80	0.56	6.36	2.9	6.87	3.02
trivia	2747	5.80	1.86	5.47	2.56	5.40	1.88
trophy	453	7.90	1.2	5.80	2.04	5.90	2.42
trouble	454	3.75	2.53	5.91	1.92	4.64	2.06
troubled	455	2.60	1.17	5.10	2.69	4.30	2.36
trout	2748	5.69	1.89	4.69	2.18	5.69	2.3
truce	2749	6.71	1.33	4.62	2.26	6.23	1.24
truck	577	6.00	1.68	4.72	2.34	5.52	1.78
true	2750	6.75	1.39	4.31	2.15	5.81	1.22
trumpet	456	5.81	1.52	5.19	2.29	4.59	2.12
trunk	1020	5.00	1.53	3.95	2.09	4.89	2.08
trust	457	5.67	2.92	5.27	2.19	5.73	2.19
truth	458	7.50	1.45	4.92	2.69	6.54	2.63
tulip	2751	6.21	1.89	5.07	2.09	5.36	2.31
tumor	459	3.16	2.22	5.68	2.58	4.05	2.37
tune	1021	6.32	1.53	4.90	2.05	5.95	2.09
turkey	2752	6.93	1.77	5.77	2.68	6.54	1.85
